log10_HC50
1.77815125
2.446282242
3.0
3.0
2.399086073
1.591064607
2.397940009
3.0
2.257888624
1.851582586
1.113943352
1.44260663
3.0
2.258436798
2.698970004
3.0
2.539986961
2.111281616
3.0
2.315120964
2.041392685
2.736186162
1.052350778
1.284247891
1.357675779
3.0
3.0
2.954242509
3.0
2.540110309
2.10297377
1.891263354
3.0
1.414973348
3.0
2.254928513
1.397940009
1.698970004
2.471291711
3.0
3.0
2.0
3.0
3.0
0.629880973
1.549582586
2.311731756
3.0
3.0
0.31975214
3.0
2.275720172
1.014337412
2.463318681
1.57736342
0.865677549
3.0
2.556375013
2.039568309
0.935003151
2.961271267
3.0
2.716003344
2.537030229
2.16502741
2.450677702
1.655076946
3.0
3.0
3.0
2.144092497
2.277088061
0.361727836
2.508955223
3.0
1.951975426
3.0
1.380211242
2.698970004
3.0
2.009436517
1.785384524
2.955630076
2.236186162
3.0
2.377215
1.089883006
1.923403496
3.0
3.0
3.0
3.0
3.0
2.228616242
1.379833122
1.28387068
3.0
1.549582586
3.0
0.857846951
3.0
2.065578453
2.315367408
3.0
3.0
1.84509804
1.400936251
1.77815125
3.0
1.658984338
2.350102106
3.0
2.685903965
3.0
3.0
3.0
1.97107044
3.0
3.0
2.127314415
3.0
1.602059991
0.299507299
3.0
0.600735854
1.397940009
1.264764013
3.0
1.956934884
1.212389266
1.87672446
3.0
1.472756449
3.0
2.252148388
3.0
1.649718254
3.0
2.481225056
3.0
3.0
3.0
2.698970004
1.939469331
2.740222861
3.0
1.485109294
3.0
0.079181246
2.487103146
0.0
2.547895742
3.0
2.023509949
2.232521785
1.058777992
2.208028078
1.099906255
1.994139247
1.996560152
2.401658765
3.0
0.944482672
0.079181246
1.217483944
3.0
3.0
1.030887117
3.0
3.0
1.949793492
3.0
1.397940009
1.725585626
3.0
1.100370545
3.0
3.0
1.520615122
3.0
3.0
3.0
0.844108364
2.33043739
3.0
3.0
2.176091259
0.0
3.0
2.301029996
3.0
3.0
3.0
3.0
1.698970004
2.315367408
3.0
3.0
2.10717444
1.742417694
1.56728461
2.172900998
3.0
2.610467673
3.0
1.742529937
3.0
2.0
1.799340549
2.549229403
1.012572564
2.108535042
2.406540592
3.0
2.139385506
3.0
2.876176264
2.811795313
3.0
1.903089987
3.0
1.766370448
1.584550889
3.0
2.339116946
3.0
3.0
3.0
2.0
3.0
3.0
2.472372323
1.657564009
3.0
2.0
2.0
1.801943774
1.041392685
3.0
3.0
1.260453036
0.357846951
3.0
1.844077616
3.0
2.447158031
2.26160608
1.754982505
3.0
3.0
3.0
3.0
3.0
2.322219295
3.0
2.750965418
3.0
3.0
2.815756984
2.204119983
3.0
3.0
3.0
3.0
1.812913357
1.399895383
0.828850977
2.024963348
2.160527555
1.669877671
2.592936936
3.0
0.966432071
2.681241237
3.0
2.523746467
2.487138375
1.963669819
3.0
2.237878474
1.559201479
3.0
3.0
1.518930962
3.0
3.0
3.0
2.62551886
2.627023339
2.14844988
3.0
2.638456538
3.0
3.0
3.0
3.0
3.0
1.617000341
1.213467977
1.452399846
1.679055097
3.0
1.955215767
3.0
3.0
1.444084253
3.0
1.193813437
2.6886075
3.0
3.0
1.307282047
2.404003766
3.0
2.315120964
2.396488292
2.079181246
3.0
1.951544993
3.0
0.707331953
3.0
3.0
3.0
1.985982795
3.0
3.0
3.0
1.938172827
3.0
2.474771745
3.0
3.0
3.0
2.087169285
1.150577316
2.778720702
3.0
2.169692612
3.0
1.380869697
3.0
3.0
2.290511325
3.0
3.0
3.0
1.072750934
2.747312237
3.0
2.292850335
2.64507105
3.0
3.0
0.970646204
3.0
1.090476397
3.0
3.0
1.270625594
1.888448327
3.0
3.0
1.489637496
2.047586985
2.041392685
2.068185862
1.150577316
1.445198696
2.277088061
3.0
2.472372323
0.313288841
2.224040202
1.041392685
3.0
3.0
2.083262187
3.0
3.0
2.777809421
2.451544993
0.0
1.691135538
1.910374187
1.301029996
3.0
0.902002891
1.61980592
3.0
2.705033761
1.698970004
1.698970004
3.0
0.707331953
2.085872509
3.0
2.300731228
3.0
3.0
2.753350192
2.760907346
2.602059991
3.0
2.315448074
3.0
3.0
2.029383778
3.0
1.342422681
1.822665188
2.069721563
2.512006472
3.0
3.0
3.0
3.0
2.637245904
3.0
2.221128172
1.477121255
3.0
2.63375724
0.406301957
3.0
1.943154881
0.014918953
3.0
2.86125559
2.377215
2.5
1.363399593
3.0
1.298033754
3.0
1.06069784
2.192707772
3.0
1.905639881
3.0
2.705033761
0.57360493
2.501968603
2.480866099
3.0
1.471293781
0.806179974
2.414118402
3.0
2.37426669
0.608526034
1.099906255
1.021962882
0.717142508
1.916005526
2.0
2.275498044
3.0
0.056816955
0.742169149
2.58994601
3.0
3.0
1.173055888
2.506630769
2.207259765
3.0
3.0
2.53233593
1.447158031
3.0
2.024672678
2.026255774
0.238560627
2.209461381
0.698970004
1.875061263
3.0
1.984467505
2.194701494
1.740362689
1.431344827
3.0
2.176091259
1.971875792
3.0
1.953646261
1.527627677
1.226597681
3.0
3.0
1.933232564
1.359835482
3.0
1.972988813
2.146128036
1.487184356
0.969771893
2.267171728
2.895618197
2.990640091
1.087169285
1.966529202
3.0
3.0
1.662757832
0.0
3.0
2.021189299
1.380211242
3.0
3.0
2.395183697
3.0
2.315120964
3.0
1.883962059
3.0
1.176091259
2.322219295
3.0
3.0
1.698970004
2.224040202
3.0
3.0
3.0
1.505149978
3.0
0.579445255
2.224040202
1.761189842
3.0
1.967448269
3.0
1.559167415
3.0
3.0
0.895226206
2.317964496
1.598284603
0.980669351
3.0
2.859235339
3.0
2.404003766
0.479153742
3.0
